sample_id,source_row_id,split,label_raw,label,label_id,text,text_raw,had_artifact_marker,had_control_char,had_quote_normalization,char_length,word_count
111,113,train,positive,positive,2,"Net sales rose by 25.5 % year-on-year to EUR59 .6 m , as the number of chargers delivered went up by 41 % to 65.9 million pieces .","Net sales rose by 25.5 % year-on-year to EUR59 .6 m , as the number of chargers delivered went up by 41 % to 65.9 million pieces .",False,False,False,130,28
112,114,train,positive,positive,2,"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .","Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .",False,False,False,89,19
113,115,train,positive,positive,2,"Nokia also noted the average selling price of handsets declined during the period , though its mobile phone profit margin rose to more than 22 percent from 13 percent in the year-ago quarter .","Nokia also noted the average selling price of handsets declined during the period , though its mobile phone profit margin rose to more than 22 percent from 13 percent in the year-ago quarter .",False,False,False,192,34
114,116,train,positive,positive,2,Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .,Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .,False,False,False,69,15
115,117,train,positive,positive,2,Operating profit margin increased from 11.2 % to 11.7 % .,Operating profit margin increased from 11.2 % to 11.7 % .,False,False,False,57,11
116,118,train,positive,positive,2,Operating profit rose to EUR 3.11 mn from EUR 1.22 mn in the corresponding period in 2009 .,Operating profit rose to EUR 3.11 mn from EUR 1.22 mn in the corresponding period in 2009 .,False,False,False,91,18
117,119,train,positive,positive,2,Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,False,False,False,80,17
118,120,train,positive,positive,2,"Operating profit was EUR 24.5 mn , up from EUR 23.0 mn .","Operating profit was EUR 24.5 mn , up from EUR 23.0 mn .",False,False,False,56,13
119,121,train,positive,positive,2,"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .","Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .",False,False,False,197,34
120,122,train,positive,positive,2,"Revenue grew by 2 percent to x20ac 580 million $ 743 million , from x20ac 569 million .","Revenue grew by 2 percent to  x20ac 580 million $ 743 million , from  x20ac 569 million .",False,False,False,87,18
121,123,train,positive,positive,2,Ruukki announced that it has signed an agreement with Aker Solutions of Norway to supply 24 suction anchors in September 2010 from its Kalajoki unit in Finland .,Ruukki announced that it has signed an agreement with Aker Solutions of Norway to supply 24 suction anchors in September 2010 from its Kalajoki unit in Finland .,False,False,False,161,28
122,124,train,positive,positive,2,"Ruukki 's delivery volumes and selling prices showed favourable development and the company 's comparable net sales grew by 50 % year-on-year to EUR647m , CEO Sakari Tamminen said .","Ruukki 's delivery volumes and selling prices showed favourable development and the company 's comparable net sales grew by 50 % year-on-year to EUR647m , CEO Sakari Tamminen said .",False,False,False,181,30
123,125,train,positive,positive,2,Sanoma Magazines ' net sales are estimated to grow in 2006 .,Sanoma Magazines ' net sales are estimated to grow in 2006 .,False,False,False,60,12
124,126,train,positive,positive,2,The bank forecasts Finland 's GDP will grow by 2 % in 2010 and in 2011 .,The bank forecasts Finland 's GDP will grow by 2 % in 2010 and in 2011 .,False,False,False,72,17
125,127,train,positive,positive,2,"The circuit 's overall production rate on a weekly basis is now in excess of an average of 40,000 tonnes per day , with volumes in excess of 50,000 tonnes per day being reached on individual days .","The circuit 's overall production rate on a weekly basis is now in excess of an average of 40,000 tonnes per day , with volumes in excess of 50,000 tonnes per day being reached on individual days .",False,False,False,197,38
126,128,train,positive,positive,2,"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .","The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .",False,False,False,106,19
127,129,train,positive,positive,2,The Department Store Division reported an increase in sales of 4 per cent .,The Department Store Division reported an increase in sales of 4 per cent .,False,False,False,75,14
128,130,train,positive,positive,2,The fair value of the company 's investment properties grew to EUR 2.803 billion at the end of March 2009 from EUR 2.691 million a year ago .,The fair value of the company 's investment properties grew to EUR 2.803 billion at the end of March 2009 from EUR 2.691 million a year ago .,False,False,False,141,28
129,131,train,positive,positive,2,"The last quarter was the best quarter of 2009 in net sales , and the operating margin rose to 12.2 % .","The last quarter was the best quarter of 2009 in net sales , and the operating margin rose to 12.2 % .",False,False,False,102,22
130,132,train,positive,positive,2,"The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 .","The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 .",False,False,False,145,26
131,133,train,positive,positive,2,"The transaction doubles Tecnomens workforse , and adds a fourth to their net sales .","The transaction doubles Tecnomens workforse , and adds a fourth to their net sales .",False,False,False,84,15
133,135,train,positive,positive,2,""" After this purchase , Cramo will become the second largest rental services provider in the Latvian market .","`` After this purchase , Cramo will become the second largest rental services provider in the Latvian market .",True,False,True,109,19
134,136,train,positive,positive,2,""" The priority for 2009 was to strengthen the company 's balance sheet and increase cash flow , "" CEO Hannu Krook said .","`` The priority for 2009 was to strengthen the company 's balance sheet and increase cash flow , '' CEO Hannu Krook said .",True,False,True,120,24
135,137,train,positive,positive,2,""" The purchase of the operations is part of YIT 's strategy to expand its offering of building system services geographically . """,`` The purchase of the operations is part of YIT 's strategy to expand its offering of building system services geographically . '',True,False,True,129,23
136,138,train,positive,positive,2,21 October 2010 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR18 .9 m for the first nine months of 2010 from EUR15 .1 m for the same period a year earlier .,21 October 2010 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR18 .9 m for the first nine months of 2010 from EUR15 .1 m for the same period a year earlier .,False,False,False,212,45
137,139,train,neutral,neutral,1,"A structures BIM ( building information modeling ) software from Tekla , a model-based software provider , has been adopted for the construction management and delivery of a university project in Abu Dhabi .","A structures BIM ( building information modeling ) software from Tekla , a model-based software provider , has been adopted for the construction management and delivery of a university project in Abu Dhabi .",False,False,False,207,34
138,140,train,positive,positive,2,"According to Finnish Metso Minerals , the value of the company 's orders has gone up to EUR 1.9 bn in 12 months .","According to Finnish Metso Minerals , the value of the company 's orders has gone up to EUR 1.9 bn in 12 months .",False,False,False,113,24
139,141,train,positive,positive,2,Finnish Aldata Solution has signed a contract of supply its G.O.L.D. system to two French retail chains .,Finnish Aldata Solution has signed a contract of supply its G.O.L.D. system to two French retail chains .,False,False,False,105,18
140,142,train,positive,positive,2,Finnish Bank of åland reports its operating profit rose to EUR 21.3 mn in the second quarter of 2009 from EUR 6.1 mn in the corresponding period in 2008 .,Finnish Bank of +_land reports its operating profit rose to EUR 21.3 mn in the second quarter of 2009 from EUR 6.1 mn in the corresponding period in 2008 .,True,False,False,154,30
141,143,train,positive,positive,2,Finnish financial group Aktia 's operating profit for 2009 increased to EUR 47.0 mn from EUR 6.6 mn in 2008 .,Finnish financial group Aktia 's operating profit for 2009 increased to EUR 47.0 mn from EUR 6.6 mn in 2008 .,False,False,False,109,21
142,144,train,positive,positive,2,Finnish forest machinery manufacturer Ponsse 's net sales grew to EUR 51.3 mn in the first quarter of 2010 from EUR 37.5 mn in the corresponding period in 2009 .,Finnish forest machinery manufacturer Ponsse 's net sales grew to EUR 51.3 mn in the first quarter of 2010 from EUR 37.5 mn in the corresponding period in 2009 .,False,False,False,161,30
143,145,train,positive,positive,2,Finnish KCI Konecranes has raised its net sales growth estimate for 2006 from over 25 % to over 35 % .,Finnish KCI Konecranes has raised its net sales growth estimate for 2006 from over 25 % to over 35 % .,False,False,False,102,21
144,146,train,positive,positive,2,Finnish Okmetic that manufactures and processes silicon wafers for the semiconductor and sensor industries and Norwegian solar wafer company NorSun have signed a contract under which Okmetic will supply NorSun mono silicon crystals for use in solar cell manufacturing .,Finnish Okmetic that manufactures and processes silicon wafers for the semiconductor and sensor industries and Norwegian solar wafer company NorSun have signed a contract under which Okmetic will supply NorSun mono silicon crystals for use in solar cell manufacturing .,False,False,False,269,40
